step,type,amount,sender_account_no,sender_balance_before,sender_balance_after,receiver_account_no,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,device_id,ip_address,geolocation_lat,geolocation_long,auth_method,row_source
296,TRANSFER,11000.0,C3223923124,11500.0,500.0,C3259274595,0.0,11000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,247.125.121.6,20.601832,106.669222,SMS_OTP,paysim
296,TRANSFER,13269.73,C4664886720,34.47,0.0,C7551648316,0.0,14000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,226.126.238.246,12.184615,108.308527,SMS_OTP,synthetic_activity
297,CASH_IN,32643.17,C4563720738,1415008.44,1447651.61,C1717771419,497191.27,464548.1,0,0,6bc71d7f-5afa-eb32-419b-f74e824723c3,16.33.80.150,11.982384,108.410079,SMS_OTP,paysim
297,TRANSFER,15000.0,C3075995432,15500.0,500.0,C8992641070,0.0,15000.0,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,130.163.118.195,15.990922,108.180971,SMART_OTP,paysim
297,TRANSFER,15390.96,C4028967681,183007.08,0.0,C1392319227,0.0,15000.0,1,0,10fb436c-6ad5-401e-07e9-fb0b998deba3,116.85.158.169,18.39898,106.028421,SMS_OTP,synthetic_activity
298,PAYMENT,5801.17,C7448512802,0.0,0.0,C3667196998,0.0,0.0,0,0,31372ca1-ec2c-4f79-d249-38d2000df764,249.3.133.151,15.999905,108.217204,SMART_OTP,paysim
298,TRANSFER,12000.0,C7614528759,12500.0,500.0,C2226064412,0.0,12000.0,1,0,7c198515-208b-326a-817b-2f2124f3df14,119.156.219.67,21.038424,105.801491,SMS_OTP,paysim
298,TRANSFER,736461.63,C4214970362,0.0,0.0,C6586975109,2137727.16,2874188.79,0,0,d5ce0626-d1b6-0755-81d1-d2263cc56af3,233.52.202.18,12.198537,109.192719,SMART_OTP,paysim
298,TRANSFER,1047125.86,C1568408470,0.0,0.0,C1953799925,3781482.73,4828608.59,0,0,b11c7dff-b1dd-348c-79c9-1e00aaf8e1d5,149.145.247.86,10.035156,105.79766,FACE_ID,paysim
298,CASH_OUT,373723.87,C3749017911,1090.0,0.0,C7085586959,1066069.12,1439792.99,0,0,0acd1ac7-e919-5919-ca08-7252e04872dc,58.178.59.120,20.801847,106.646626,SMS_OTP,paysim
298,TRANSFER,445085.59,C2673035034,0.0,0.0,C9355293910,1403808.12,1848893.71,0,0,ec6494e0-2198-6e3c-d19f-cf311dd73f1f,115.33.39.186,12.187813,109.228444,SMART_OTP,paysim
298,CASH_OUT,2281242.73,C4571614522,22088.55,0.0,C2129418295,0.0,2163012.63,1,0,157c6813-e581-620f-dc0d-b2660e29ed9a,155.77.222.17,12.259597,109.223526,SMS_OTP,synthetic_activity
299,CASH_IN,541.34,C7439348705,17379.0,17920.34,C6512813537,69308.58,68767.24,0,0,f3dcd264-c4b2-7b21-bc0d-d6ed7b122ee5,103.48.212.254,20.986784,105.766979,SMS_OTP,paysim
299,CASH_OUT,109387.34,C7738639081,0.0,0.0,C8905223499,899395.2,1008782.54,0,0,63ba24b1-408e-ff3d-cdba-8621da62a307,190.226.33.134,10.81862,106.685986,FACE_ID,paysim
299,PAYMENT,4161.96,C7837897412,0.0,0.0,C2414262951,0.0,0.0,0,0,4a6333e3-2474-74b3-1d7d-0bb38e0044e2,84.191.248.182,21.018682,105.781775,FACE_ID,paysim
299,TRANSFER,12000.0,C8711814319,12500.0,500.0,C1872282021,0.0,12000.0,1,0,1477b569-6e1a-b11a-d155-0475c172494f,223.201.43.245,11.992717,109.464953,SMS_OTP,paysim
299,PAYMENT,4951.09,C8918938283,0.0,0.0,C4597554921,0.0,0.0,0,0,90cafac3-94e3-552b-fd2f-1be9beea002a,90.77.73.171,16.008662,108.150614,SMS_OTP,paysim
299,CASH_OUT,528259.26,C5159739943,36356.0,0.0,C8218506290,320544.52,1082183.79,0,0,380cc838-2c94-df5a-48ba-d5fb32a4a8a4,142.63.46.51,21.008462,105.756552,FACE_ID,paysim
300,TRANSFER,15000.0,C4203060310,15500.0,500.0,C1102413633,0.0,15000.0,1,0,2ddc756b-28c2-cce9-723b-80d423ef5561,86.175.169.220,12.242704,109.24275,FACE_ID,paysim
300,TRANSFER,1459313.43,C4585611594,14168.0,0.0,C4950321726,214655.56,1673968.99,0,0,19e79a3d-e920-4a24-4304-93f0d7c713b7,213.174.36.98,10.817594,106.656293,SMART_OTP,paysim
300,PAYMENT,3645.1,C4539358082,628383.86,624738.76,C8958987526,1660454.17,1664099.27,0,0,96f19d54-c8a6-a005-2463-463c249316b4,86.5.105.151,18.694245,105.716021,SMS_OTP,synthetic_activity
301,TRANSFER,13000.0,C4717825834,13500.0,500.0,C6597913239,0.0,13000.0,1,0,fbdc532e-6546-c66d-89b1-cad184c9b276,196.162.247.13,10.151438,105.423097,SMS_OTP,paysim
301,CASH_IN,182822.45,C9844029369,3446882.0,3629704.45,C3083925966,263480.53,80658.08,0,0,fb29ff36-2155-fba8-35b8-23e420168e6d,20.5.199.124,11.943689,108.402865,FACE_ID,paysim
301,CASH_OUT,3028.84,C9308753501,17887.19,14858.35,C3929733539,0.0,634.69,0,0,e32a8787-1824-6315-ad49-e0727f843004,13.246.20.206,10.859394,106.634231,FACE_ID,synthetic_activity
301,TRANSFER,12626.09,C4336585435,15294.3,2668.21,C6933399887,0.0,14000.0,1,0,12b99a50-8cb6-d1f0-a509-6396761579e7,253.219.110.49,10.822596,106.639621,SMS_OTP,synthetic_activity
301,TRANSFER,7630.95,C5440215434,11218.05,3587.1,C2252560080,0.0,7000.0,1,0,1fb235c4-5abe-c3fa-81eb-7abba08262df,75.172.18.65,20.785705,106.67954,SMS_OTP,synthetic_activity
301,TRANSFER,10748.56,C4664886720,15.73,0.0,C6917635946,0.0,11000.0,1,0,213fa67b-1976-34e5-054b-ffbb7ad866ba,169.142.176.139,16.036869,108.254715,SMS_OTP,synthetic_activity
302,TRANSFER,11000.0,C4203060310,11500.0,500.0,C6597913239,0.0,11000.0,1,0,49ed6369-ee86-9beb-c3dd-1d6a18fc9899,139.178.141.164,12.500255,109.443121,SMS_OTP,paysim
302,CASH_OUT,187685.7,C7033037403,155906.0,0.0,C3840683490,0.0,187685.7,0,0,5f5258ab-cf3a-9723-5ea0-c5033d7a774e,44.241.135.251,16.078788,108.186504,SMART_OTP,paysim
302,TRANSFER,451006.75,C7195921541,0.0,0.0,C8636076605,572409.18,1023415.93,0,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,21.041724,105.83826,SMART_OTP,paysim
303,TRANSFER,14000.0,C9300997070,14500.0,500.0,C1872282021,0.0,14000.0,1,0,3075f9af-ce7d-765b-634c-25ea2d28746a,121.98.100.10,21.042441,105.860331,SMART_OTP,paysim
304,TRANSFER,15000.0,C8958987526,15500.0,500.0,C2701369254,0.0,15000.0,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,134.209.177.137,10.22512,105.641968,SMS_OTP,paysim
304,CASH_OUT,59624.99,C8344986745,0.0,0.0,C1929378659,1466518.08,1526143.07,0,0,53e2e047-2608-7b53-ca22-6cfe4b4f8f74,132.199.208.104,20.809483,106.650817,SMART_OTP,paysim
305,CASH_OUT,413585.67,C7276450186,34535.0,0.0,C2841904381,577919.62,991505.29,0,0,e1e669e5-c055-b921-635b-8f49823483a8,183.96.135.178,18.64621,105.699843,FACE_ID,paysim
305,TRANSFER,10000000.0,C7011589510,10623.0,0.0,C1842652262,24951.73,33900713.79,0,0,fbda05ae-b270-9103-cfd6-b161c49968dd,114.3.57.191,20.991894,105.749036,SMART_OTP,paysim
305,TRANSFER,6243667.98,C5212726170,242547.0,0.0,C3929733539,413445.31,6657113.28,0,0,aa21ee30-fcd7-7150-0462-10305afce6a6,44.168.123.118,11.929864,108.498502,FACE_ID,paysim
305,CASH_IN,53350.47,C4481989405,6719958.49,6773308.96,C3677044740,415763.72,362413.25,0,0,44b1a1ee-7948-36f2-7eaa-b0a1f4ac27ef,25.153.134.144,20.875935,106.699146,SMART_OTP,paysim
305,TRANSFER,14000.0,C6933399887,14500.0,500.0,C5529924944,0.0,14000.0,1,0,b8663c7c-a92d-cf4f-76f3-ba5018302082,5.30.190.170,18.879302,105.777656,SMS_OTP,paysim
306,TRANSFER,389268.34,C7612150684,201424.88,0.0,C9467301885,2307146.61,2696414.95,0,0,ef7cdb39-283e-deec-9245-54686088825e,66.141.22.35,12.18559,109.172025,FACE_ID,paysim
306,CASH_OUT,209772.11,C7036381534,5835.0,0.0,C8262241490,617591.52,827363.63,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.008793,105.793444,SMS_OTP,paysim
306,TRANSFER,673136.61,C7938621151,41039.0,0.0,C9594571725,2595658.99,3178728.95,0,0,a535f9d7-43ff-fdea-3bd9-b01571127f4b,92.231.22.76,10.811825,106.573138,SMART_OTP,paysim
306,PAYMENT,21088.44,C4331194371,78194.93,57106.49,C6835969238,0.0,0.0,0,0,1e5bc68b-1931-56f5-3a4d-45fded360bb7,86.51.173.85,10.028504,105.697419,SMS_OTP,paysim
306,TRANSFER,8000.0,C3259274595,8500.0,500.0,C8992641070,0.0,8000.0,1,0,938fb1ef-2ec0-1db7-1fac-9217e36ebb7f,205.21.60.13,16.082146,108.234914,SMART_OTP,paysim
306,TRANSFER,2855.95,C5440215434,5943.67,3087.72,C270509728,1450763.29,1453619.24,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,115.77.147.189,21.076758,105.822948,SMS_OTP,synthetic_activity
307,PAYMENT,24656.33,C6401099941,38459.0,13802.67,C2633896994,0.0,0.0,0,0,f2307c22-30c7-809b-3401-55bdb6ac1c8e,34.111.220.53,20.795156,106.667992,SMART_OTP,paysim
307,CASH_IN,45850.86,C1683045581,1255.0,47105.86,C7361089333,0.0,0.0,0,0,378d2f8d-8761-f9da-0394-79c1c363f61f,250.186.26.237,20.796819,106.685237,SMS_OTP,paysim
307,TRANSFER,8000.0,C5635972540,8500.0,500.0,C5183605513,0.0,8000.0,1,0,aedb4262-dd95-b4d7-570e-dab239323a07,41.152.241.144,12.199206,109.213818,SMS_OTP,paysim
308,CASH_IN,207584.77,C4088250185,24687.0,232271.77,C5790887342,0.0,0.0,0,0,aefc6ef1-c4bb-4ace-d0c8-da67bec62bbe,3.198.77.73,12.263979,109.156324,FACE_ID,paysim
308,TRANSFER,5000.0,C8284077087,5500.0,500.0,C6933399887,0.0,5000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.063359,105.837151,SMS_OTP,paysim
308,CASH_OUT,148992.42,C8344986745,199563.0,50570.58,C4911568408,303872.12,452864.55,0,0,8914741c-dabc-47ce-3068-ffdd965afd0f,132.199.208.104,20.864026,106.651097,SMART_OTP,paysim
309,CASH_OUT,222694.08,C8181980859,222694.08,0.0,C5164851575,0.0,222694.08,1,0,78d540ef-030b-4532-a7c2-4c68c1ff9427,39.222.102.59,18.648884,105.723737,SMS_OTP,paysim
309,TRANSFER,7000.0,C8992641070,7500.0,500.0,C1872282021,0.0,7000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,123.24.127.47,10.845956,106.639194,SMART_OTP,paysim
309,CASH_IN,341854.36,C7011589510,0.0,341854.36,C6551571104,0.0,382103.51,0,0,5ed7d1a6-7673-0495-1ff0-864c02288f07,114.3.57.191,20.995703,105.774,SMS_OTP,synthetic_activity
310,TRANSFER,7000.0,C5635972540,7500.0,500.0,C6566113345,0.0,7000.0,1,0,37d7bd4a-f718-a6ad-2209-cd5f650c4a03,29.148.1.167,20.967349,105.69295,SMS_OTP,paysim
310,PAYMENT,10319.39,C8687458847,2774.0,0.0,C5639844890,0.0,0.0,0,0,27035b27-958c-2936-b186-78ce4e40bfba,95.84.251.106,20.829447,106.690264,SMS_OTP,paysim
310,PAYMENT,19645.53,C7011589510,341854.36,322208.83,C2393836687,314985.31,334630.84,0,0,5ed7d1a6-7673-0495-1ff0-864c02288f07,100.91.49.223,21.047903,105.857612,SMS_OTP,synthetic_activity
310,CASH_IN,10209.19,C5830210735,1374612.93,1384822.12,C544666344,0.0,10209.19,0,0,7c6166df-515a-6b43-3189-1f48e66e2c11,1.111.119.41,10.770369,106.676672,SMS_OTP,synthetic_activity
311,PAYMENT,20247.02,C7935049254,20684.0,436.98,C9720182072,0.0,0.0,0,0,da5a8bc3-7331-5c49-704d-628f35a758ab,8.96.36.148,12.284757,109.152884,SMS_OTP,paysim
311,TRANSFER,6000.0,C1872282021,6500.0,500.0,C8711814319,0.0,6000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,2.81.64.202,11.95731,108.451921,SMART_OTP,paysim
312,TRANSFER,5000.0,C6589139315,5500.0,500.0,C6566113345,0.0,5000.0,1,0,45071807-63fe-0717-f6a8-78cc7a11df76,57.113.232.35,18.598207,106.021545,SMS_OTP,paysim
312,TRANSFER,5992.11,C7612150684,0.0,0.0,C260808385,0.0,7000.0,1,0,e3826da1-6cce-4c23-4e55-f3fe37f5c238,185.95.134.66,12.257995,109.231935,SMART_OTP,synthetic_activity
313,TRANSFER,6000.0,C2701369254,6500.0,500.0,C7290577367,0.0,6000.0,1,0,1b6c2937-e282-d170-f508-0d9c91312064,73.65.208.63,21.034715,105.817631,SMART_OTP,paysim
313,TRANSFER,190331.39,C4539358082,624738.76,434407.37,M1226880142,21595.6,21595.6,0,0,ca8c5366-0729-8d47-7c65-9dc94b425bba,86.5.105.151,18.619405,105.736035,SMART_OTP,synthetic_activity
313,TRANSFER,5242.12,C4336585435,13594.57,8352.45,C1420413845,0.0,6000.0,1,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,10.199617,105.693394,SMART_OTP,synthetic_activity
314,TRANSFER,11000.0,C3223923124,11500.0,500.0,C5635972540,0.0,11000.0,1,0,ab7a63e3-66e6-6f92-a0fc-1ea83310401b,2.81.64.202,18.693954,105.727831,SMS_OTP,paysim
314,TRANSFER,22394.08,C7195921541,0.0,0.0,C917144848,0.0,21000.0,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,21.035492,105.826768,SMS_OTP,synthetic_activity
315,TRANSFER,13000.0,C6933399887,13500.0,500.0,C1872282021,0.0,13000.0,1,0,836f224b-0b8b-56f7-ead4-4e111397a29f,12.53.120.106,18.631314,105.739773,SMS_OTP,paysim
316,TRANSFER,11000.0,C9300997070,11500.0,500.0,C1872282021,0.0,11000.0,1,0,d76f0813-4ce7-94d7-e724-b119af2f32a7,134.110.76.146,21.320742,105.740397,FACE_ID,paysim
316,CASH_OUT,52906.2,C5830210735,1427519.13,1374612.93,C6671440350,0.0,52906.2,0,0,b1d29457-1f3c-ea1d-2271-97ca788773ed,237.61.157.31,10.774221,106.600038,SMART_OTP,synthetic_activity
317,TRANSFER,9000.0,C8284077087,9500.0,500.0,C4717825834,0.0,9000.0,1,0,682904ca-febf-4c56-d826-c4966ebb7a17,177.71.139.43,20.968763,105.845046,SMART_OTP,paysim
317,CASH_OUT,5349.17,C9308753501,14858.35,9509.18,C5313674518,1056205.77,1061554.94,0,0,e32a8787-1824-6315-ad49-e0727f843004,7.73.175.252,10.773645,106.639946,FACE_ID,synthetic_activity
318,TRANSFER,15000.0,C3075995432,15500.0,500.0,C2164807196,0.0,15000.0,1,0,ef4589fb-5955-5d44-b245-e6566d56ccd8,116.143.179.43,21.145109,105.588781,SMART_OTP,paysim
319,TRANSFER,14000.0,C9349742934,14500.0,500.0,C3223923124,0.0,14000.0,1,0,32239f5d-2dec-9b01-bb81-33fb0b928003,177.73.66.203,10.936163,106.437938,SMS_OTP,paysim
319,TRANSFER,796772.49,C9844029369,3629704.45,2832931.96,C950818772,578122.11,1374894.6,0,0,c355853e-b0d9-751c-6cc0-067f141f746e,20.5.199.124,11.98017,108.449819,FACE_ID,synthetic_activity
320,TRANSFER,13000.0,C9300997070,13500.0,500.0,C8662299740,0.0,13000.0,1,0,d76f0813-4ce7-94d7-e724-b119af2f32a7,134.110.76.146,16.176108,108.48103,SMS_OTP,paysim
321,TRANSFER,35000.0,C1872282021,35500.0,500.0,C5175100350,0.0,35000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,28.112.59.180,11.942431,108.4646,SMART_OTP,paysim
322,CASH_OUT,42984.63,C9966781411,0.0,0.0,C6816345078,59192.58,102177.21,0,0,c7552c99-c349-95ff-6743-2c04c0ac1c00,138.77.84.151,12.278453,109.207312,SMART_OTP,paysim
322,TRANSFER,41000.0,C5635972540,41500.0,500.0,C7895014276,0.0,41000.0,1,0,9c672338-2c11-0a43-6cc5-599972f580bd,98.192.87.62,20.827903,105.96739,SMART_OTP,paysim
323,PAYMENT,13202.5,C9815504793,222327.49,209124.99,C8975234366,0.0,0.0,0,0,c5c65d8a-6022-7afc-4ba8-216267e39166,17.137.99.49,18.723967,105.634842,SMART_OTP,paysim
323,TRANSFER,35000.0,C5529924944,35500.0,500.0,C3813764850,0.0,35000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,174.180.59.205,12.256959,109.221494,SMART_OTP,paysim
323,TRANSFER,4325.84,C4571614522,172080.37,0.0,C4642670345,0.0,5000.0,1,0,3b5745df-e034-5e68-89fd-911f2e06e33a,155.77.222.17,12.251828,109.242131,SMS_OTP,synthetic_activity
324,TRANSFER,21580.37,C6509135706,21580.37,0.0,C9394142105,0.0,0.0,1,0,b440b852-e033-500e-a432-62b38675820e,134.28.116.117,20.773326,105.578817,SMS_OTP,paysim
324,TRANSFER,72000.0,C1680952878,72500.0,500.0,C5175100350,0.0,72000.0,1,0,eb035cda-69d5-3317-6dc7-5587cd40b648,203.57.179.163,18.379005,105.835644,SMART_OTP,paysim
325,TRANSFER,71000.0,C6933399887,71500.0,500.0,C5175100350,0.0,71000.0,1,0,69bba3c4-6cc7-21f0-82ba-0fed1b8dc821,5.30.190.170,18.622973,105.622384,SMS_OTP,paysim
325,PAYMENT,24573.31,C9354901430,20722.0,0.0,C2321902327,0.0,0.0,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,20.8227,106.718907,SMART_OTP,paysim
325,CASH_IN,265065.72,C3839745272,22441.0,287506.72,C4343425049,0.0,0.0,0,0,6d98567e-cb8f-e981-76d6-682f6248953e,7.117.133.85,20.898371,106.639791,FACE_ID,paysim
325,CASH_OUT,220253.12,C9301209350,2778.0,0.0,C4405191169,0.0,220253.12,0,0,11ea2c00-863e-cbe2-a8d9-92924a85e443,162.192.248.155,11.883101,108.415973,SMART_OTP,paysim
325,TRANSFER,13166481.83,C9369880183,0.0,0.0,C4592394403,34565985.63,47732467.46,0,0,210f2a8a-1c59-b736-fd56-1b27283379b8,100.245.232.222,20.874304,106.659296,SMS_OTP,paysim
325,TRANSFER,30846.84,C3603197757,30846.84,0.0,C5335902768,0.0,0.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,18.628192,105.642087,SMART_OTP,paysim
325,CASH_OUT,115718.37,C7612150684,140023.53,24305.16,C7307730994,505690.32,621408.69,0,0,e3826da1-6cce-4c23-4e55-f3fe37f5c238,193.22.76.114,12.183846,109.188163,SMS_OTP,synthetic_activity
326,TRANSFER,3145294.29,C4320005911,0.0,0.0,C9845049998,7981775.81,11127070.1,0,0,24877651-fdb7-c107-01e7-cde733a2ca5f,207.64.135.85,10.808347,106.6464,SMS_OTP,paysim
326,TRANSFER,30000.0,C6976229462,30500.0,500.0,C5175100350,0.0,30000.0,1,0,b62e8f02-d7b7-3862-b347-f1d458c6b1c6,218.45.107.64,11.694491,108.296586,SMS_OTP,paysim
326,PAYMENT,9828.59,C5484753041,269829.03,260000.43,C8068076966,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,40.31.96.79,12.266552,109.202305,SMS_OTP,paysim
326,TRANSFER,98711.32,C3745489724,0.0,0.0,C8034076075,3435409.34,3534120.66,0,0,704377c3-9e9b-e9e2-9997-496bc6978476,97.35.1.74,10.835252,106.643705,SMART_OTP,paysim
327,PAYMENT,18033.32,C5803867546,0.0,0.0,C7775497278,0.0,0.0,0,0,627967a3-7534-39c0-6e9c-92babbb5e037,62.227.223.41,10.000092,105.693285,SMART_OTP,paysim
327,TRANSFER,514502.99,C6114645838,0.0,0.0,C3459315440,1198260.64,1712763.64,0,0,b8efd250-b9fe-60c6-b2b3-02d311162039,196.142.32.95,12.285825,109.245828,FACE_ID,paysim
327,TRANSFER,75000.0,C4717825834,75500.0,500.0,C5175100350,0.0,75000.0,1,0,db60cc10-f64f-98b4-4237-a5ffbbb890de,145.146.94.207,10.014882,105.709263,SMART_OTP,paysim
327,CASH_OUT,68273.67,C5050292160,150409.0,82135.33,C7645143184,0.0,68273.67,0,0,097ef98d-c25a-6eb3-64ad-19050fbc6377,15.251.162.251,11.898583,108.405864,SMART_OTP,paysim
327,TRANSFER,4220493.43,C6711743855,59466.0,0.0,C3156182553,0.0,4220493.43,0,0,d97e8d3c-04c4-f46a-e461-0160134d695a,147.166.172.171,18.706666,105.669917,SMART_OTP,paysim
328,CASH_OUT,227254.66,C5131020785,0.0,0.0,C5437008943,5976281.78,6203536.44,0,0,02bfaf1c-09ab-99a3-658c-72ee31c46ef9,30.182.235.35,18.663191,105.708027,SMART_OTP,paysim
328,CASH_OUT,62362.84,C8054347854,8018.0,0.0,C4676961948,0.0,62362.84,0,0,700ea842-f334-685d-b6ad-478c3e06f427,121.211.72.216,15.99686,108.250813,FACE_ID,paysim
328,TRANSFER,60000.0,C8704772671,60500.0,500.0,C6039705225,0.0,60000.0,1,0,281ba827-63cf-3b51-a1b2-a7e5fb72025b,193.96.194.75,11.974639,108.484535,SMS_OTP,paysim
329,TRANSFER,36000.0,C3220897616,36500.0,500.0,C6039705225,0.0,36000.0,1,0,1be00f8e-0c8d-51d2-1673-aefbeb9e54e0,246.222.234.187,11.805411,108.662466,SMART_OTP,paysim
329,CASH_OUT,70090.94,C7555060526,0.0,0.0,C4993854713,1059270.41,1129361.35,0,0,19bb5bf0-9b63-9a38-049f-fb5fd6a7aa06,76.32.137.190,11.924205,108.464731,SMART_OTP,paysim
329,PAYMENT,2377.24,C5440215434,3087.72,710.48,M1196173473,0.0,0.0,0,0,f0fbdb65-a6a5-790a-c1ad-e98a0c3838a5,75.172.18.65,21.041211,105.827663,SMART_OTP,synthetic_activity
330,TRANSFER,4434201.2,C8323902118,0.0,0.0,C5824983872,5234695.62,9668896.82,0,0,02deb2e6-c37a-927b-abe0-5b2213dca154,70.40.113.92,18.738175,105.655965,SMART_OTP,paysim
330,PAYMENT,16953.29,C9974954106,0.0,0.0,C9441304307,0.0,0.0,0,0,42264ba4-0775-d778-22ed-1e2545d07382,220.212.36.229,18.689455,105.727018,SMS_OTP,paysim
330,CASH_OUT,354223.77,C7004865923,0.0,0.0,C5430784064,897610.22,1251833.98,0,0,cfbf3d39-a281-9fce-d624-f0550c39bd0e,79.114.14.154,12.190349,109.207983,SMART_OTP,paysim
330,TRANSFER,70417.06,C9802452844,35.0,0.0,C2367527985,135252.7,205669.76,0,0,d49b862d-1f7b-6b19-b2cc-43726532b3ae,186.143.72.225,11.908932,108.40897,SMART_OTP,paysim
330,TRANSFER,402482.81,C2617915571,0.0,0.0,C5610538631,1236637.82,1639120.63,0,0,6bf36656-041b-1878-1765-19e73332432b,254.4.87.211,20.903933,106.632705,SMART_OTP,paysim
330,CASH_OUT,67862.87,C4531926314,181756.09,113893.21,C4127661973,249552.04,317414.91,0,0,eb0a97f7-1578-320e-f4ca-37a413abd39b,12.107.132.28,12.270008,109.175293,SMART_OTP,paysim
330,TRANSFER,40000.0,C6597913239,40500.0,500.0,C6039705225,0.0,40000.0,1,0,4f844346-a165-c37d-56ad-3649289a2abc,186.157.240.174,21.376084,105.474579,SMS_OTP,paysim
331,CASH_IN,147814.99,C5043135606,1835164.37,1982979.36,C6724222170,323918.99,176104.0,0,0,4a1a4219-61bb-a5fb-d510-8bc02f9e1ddb,127.144.190.119,20.846864,106.629574,SMART_OTP,paysim
331,TRANSFER,79000.0,C6566113345,79500.0,500.0,C7895014276,0.0,79000.0,1,0,438e1bb9-7f52-7025-b3ed-3b04a3078402,31.60.55.28,11.990001,108.503874,SMART_OTP,paysim
331,TRANSFER,7936.88,C1683045581,47105.86,39168.98,C2164807196,0.0,0.0,0,0,89811f35-c107-50bc-e6d3-35722bf95861,250.186.26.237,20.890306,106.63715,SMART_OTP,synthetic_activity
331,PAYMENT,255.66,C7935049254,436.98,181.32,C2960024146,466978.53,466886.78,0,0,da5a8bc3-7331-5c49-704d-628f35a758ab,75.58.60.102,12.242587,109.177154,SMS_OTP,synthetic_activity
331,CASH_OUT,80764.58,C9844029369,2832931.96,2752167.38,C8068223614,1597992.74,1678757.32,0,0,fb29ff36-2155-fba8-35b8-23e420168e6d,20.5.199.124,11.992992,108.470788,SMART_OTP,synthetic_activity
332,TRANSFER,324259.42,C8896943371,17716.96,0.0,C4151952243,1055375.84,1379635.26,0,0,567328bc-55cf-185a-4667-b0577387de41,12.18.227.56,18.649618,105.625378,FACE_ID,paysim
332,TRANSFER,75000.0,C4203060310,75500.0,500.0,C3813764850,0.0,75000.0,1,0,2ddc756b-28c2-cce9-723b-80d423ef5561,86.175.169.220,12.254657,109.229362,SMS_OTP,paysim
332,CASH_IN,142123.34,C6004033866,2313464.16,2455587.5,C2286288533,144040.55,1917.2,0,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,41.45.212.221,20.846321,106.639518,FACE_ID,paysim
332,PAYMENT,9975.92,C1049359864,13.0,0.0,C6152030604,0.0,0.0,0,0,fd93754a-ca90-001c-8943-314fb668705d,44.65.246.25,16.091979,108.152646,FACE_ID,paysim
332,TRANSFER,19296.87,C1683045581,39168.98,19872.11,C5635972540,224659.3,243956.17,0,0,4827c440-f6d9-fe17-3109-4211b73f6e64,250.186.26.237,20.882181,106.719528,SMS_OTP,synthetic_activity
333,CASH_OUT,191310.76,C2412896277,32127.0,0.0,C7169935106,0.0,191310.76,0,0,e24ba9d4-c2ff-d690-a2a6-861a2ce27ec9,98.131.164.190,20.809542,106.742334,FACE_ID,paysim
333,CASH_IN,192408.3,C1269118517,5660503.74,5852912.03,C6826230419,902394.13,709985.83,0,0,c249f59a-9dc9-06df-056e-3d783b8c0f84,21.16.36.96,11.941089,108.420008,SMART_OTP,paysim
333,CASH_IN,94783.78,C6488800983,3410290.6,3505074.38,C3636786688,3784082.55,3689298.77,0,0,05fef7bc-28f7-8d49-a2bc-491ec1cdc9a4,227.161.20.187,12.196111,109.161303,SMART_OTP,paysim
333,CASH_OUT,192053.9,C9348590759,0.0,0.0,C1009239245,3533405.35,3725459.25,0,0,a151ed02-2f09-8f4d-a43f-683aa43101e4,78.230.142.2,12.274257,109.254218,FACE_ID,paysim
333,TRANSFER,43000.0,C8662299740,43500.0,500.0,C3813764850,0.0,43000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,90.120.233.99,20.945595,106.768156,SMS_OTP,paysim
334,TRANSFER,56000.0,C8284077087,56500.0,500.0,C3813764850,0.0,56000.0,1,0,b1a7d537-b0ec-7074-7397-b9875edd3492,211.13.130.95,20.975781,105.778722,SMART_OTP,paysim
334,PAYMENT,40488.91,C8323902118,0.0,0.0,C5909291865,0.0,0.0,0,0,02deb2e6-c37a-927b-abe0-5b2213dca154,229.173.137.56,18.715879,105.669343,SMART_OTP,paysim
334,CASH_OUT,85545.96,C4336585435,202810.52,117264.56,C7451428804,325096.56,410642.52,0,0,afe2487f-4fdf-af5d-bc75-ed5399b32070,75.172.18.65,10.808104,106.663662,SMART_OTP,synthetic_activity
